"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-10-30","74",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-10-31","74",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-01","76",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-02","77",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-03","77",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-04","77",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-05","71",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-06","72",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-07","71",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-08","73",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-09","74",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-10","75",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-11","71",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-12","72",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-13","73",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-14","73",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-15","75",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-16","74",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-17","68",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-18","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-19","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-20","66",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-21","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-22","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-23","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-24","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-25","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-26","69",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-27","65",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-28","65",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-29","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-11-30","68",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-01","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-02","65",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-03","63",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-04","64",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-05","65",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-06","66",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-07","65",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-08","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-09","66","75","56"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-10","69","80","57"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-11","62","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-12","54","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-13","56","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-14","56","70","44"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-15","55","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-16","57","74",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-17","57","70","45"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-18","55","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-19","54","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-20","55","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-21","55",,"43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-22","55","70",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-23","54","66","45"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-24","52","66",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-25","52","66",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-26","56",,"43"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-27","58","72","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-28","61","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-29","61","75",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-30","58","77",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2015-12-31","59","76","48"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-01","58","73",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-02","58","72","46"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-03","57","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-04","62","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-05","65",,"53"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-06","65","79",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-07","65","77",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-08","58","67",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-09","58","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-10","60","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-11","62","77",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-12","63","78","50"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-13","61",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-14","57","66",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-15","54","61","49"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-16","53","63",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-17","54","68",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-18","54","66",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-19","51","61",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-20","49","58",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-21","50","62",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-22","50","68",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-23","55","72","42"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-24","48","58",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-25","51","63",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-26","57","73",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-27","62","75","50"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-28","59","75","50"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-29","65","78","51"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-30","68","83","57"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-01-31","62","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-01","58","73",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-02","58","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-03","57","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-04","58","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-05","58","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-06","63","79",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-07","62","72",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-08","60","74","48"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-09","60","76",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-10","63","79",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-11","66","81","55"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-12","65","80",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-13","61","80",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-14","63","77","49"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-15","62",,"52"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-16","64","77",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-17","67","79",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-18","64","79","58"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-19","72","86",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-20","71","83",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-21","65","81",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-22","67",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-23","68","86",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-24","71","90","53"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-25","71","90",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-26","73","89","58"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-27","71","86","58"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-28","72","89",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-02-29","74","89","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-01","75","90","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-02","77","93","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-03","78","94","63"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-04","78","95","66"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-05","71","95",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-06","72","85","60"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-07","72","86",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-08","72","86",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-09","73","87","60"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-10","76","90","62"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-11","76","95",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-12","73","95",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-13","75",,"64"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-14","71","85",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-15","73","88",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-16","72","88",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-17","78",,"64"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-18","78","92","69"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-19","78","95","67"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-20","80","95","67"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-21","77","94","66"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-22","73","88","59"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-23","77",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-24","82","101",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-25","85","101",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-26","75","83","67"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-27","78",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-28","78","92",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-29","79","94",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-30","82","97","67"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-03-31","87",,"69"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-01","87","103","70"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-02","89","106",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-03","92","109","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-04","91",,"75"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-05","89","99",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-06","86","103","72"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-07","81","99",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-08","84",,"67"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-09","88","101","69"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-10","88","101",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-11","84","99","70"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-12","85","98",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-13","87","102",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-14","91","106",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-15","93","108","72"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-18","94","108","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-19","92","108",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-20","92","108","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-21","92","106",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-22","92",,"76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-23","88","101",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-24","89",,"71"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-25","89","106","72"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-26","93","108",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-27","90","108",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-28","92",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-29","92",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-04-30","92","109","75"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-01","94","112","75"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-02","100","115","80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-03","94","115",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-04","90","108",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-05","84","97","71"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-06","87","98","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-07","92","105","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-08","93","106","80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-09","91","104",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-10","92","105","81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-11","91","105","79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-12","96","110","81"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-13","97","112","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-14","98",,"82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-15","100","112","83"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-16","98","113","82"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-17","99","113","78"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-18","101",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-19","98","116","86"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-20","98","110","87"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-21","97","112",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-22","98",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-23","88","114",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-24","87","98","73"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-25","88",,"80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-26","96",,"80"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-27","99","108","87"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-28","94","109",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-29","86","100","69"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-30","80","93","72"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-05-31","89","102","76"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-01","94","105","78"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-02","99","111","86"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-03","101",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-04","101","114","87"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-05","98","109",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-06","94","110",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-07","92","103","83"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-08","97","108","85"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-09","94","110","83"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-10","94",,
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-11","91",,"79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-12","96","105",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-13","93","107",
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-14","89","97","77"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-15","94",,"85"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-16","91","103","83"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-17","93","107","83"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-18","95","107","79"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-19","95","106","86"
"IN022023000","NEW DELHI PALAM, IN","28.567","77.117","233.0","2016-06-20","87","106",
