survey_id,survey_name,language,last_connection_date,week_of_last_connection,start_time_of_last_connectio,duration_of_connection_in_seconds,duration_of_connection_in_minutes,last_question_filled,number_of_connections,disposition,total_duration_in_sec,device,device_os,survey_link,person_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7
98433,DTP001,en,20210615,2,19:06:34,73,1,Q7,1,1,73,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIX6w6HoNyn19WbytFl3OEPGJCNQm8hgjAbLnkCJnqVU,18529238,1,1,1,2,2,39,1
41366,DTP001,en,20210614,1,17:16:36,74,1,Q7,1,1,74,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfH%2FTrYBsU5QCcR5iH5JsOTue60nEN3uAc6dyHE%2FcQc0K,18862322,1,5,1,2,1,44,1
70999,DTP001,en,20210614,1,18:00:21,74,1,Q7,1,1,74,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfILCjwTj6PanRvMCi7zGAMB8CFI%2FeszlXabtWAZYJtGA,16196222,1,5,1,3,2,81,2
34795,DTP001,en,20210615,2,19:10:58,75,1,Q7,2,1,76,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFcioCJNNcvskrlGynGuKkZ9t1Rncj5eKrPkvfa9kl7F,15297697,1,1,1,2,2,34,2
65667,DTP001,en,20210614,1,17:47:15,75,1,Q7,1,1,75,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCgZ7LMpVg%2BumQyfkL8U7tpimo1bIW%2BZRz1vc1WYQSpw,17134775,1,2,1,4,3,60,2
16092,DTP001,en,20210614,1,17:59:37,76,1,Q7,1,1,76,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMYEgBafhLBN2JsLhoNGDLCuHjrUJL90lO1eNnEXlLRo,15825757,1,4,6,2,4,39,1
87415,DTP001,en,20210614,1,23:28:40,77,1,Q7,1,1,77,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDAyWY3EKjZqJnQAAnfmnploq41uyrTvetGjRtLA2CzJ,1543177,1,1,1,1,2,21,1
6905,DTP001,en,20210614,1,17:39:46,77,1,Q7,1,1,77,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFwyh8OuXuC8Ykhw8cBxC%2FDCGSfePJzwV7aqhh0O%2F%2BH3,2414820,1,1,1,4,2,46,1
21449,DTP001,en,20210619,6,14:24:15,78,1,Q7,1,1,78,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfItAGSclNAukqII9JYrsnEyBo0PwoHo3uLYdKmpQYPLo,2790504,1,1,1,2,4,34,2
72087,DTP001,en,20210614,1,18:38:02,78,1,Q7,1,1,78,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFjWfQuR%2FOTlRWenFxCJ1Oml4PJpQ%2BRNKsSfo2pPCB9L,18897447,1,2,1,3,4,50,1
10234,DTP001,en,20210614,1,19:51:06,79,1,Q7,1,1,79,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfATgBvQ0OZsndXUGy%2FvA9wMoguuBixGYn15EfJlM2ysR,15878444,1,2,1,5,1,67,2
69351,DTP001,en,20210614,1,17:54:58,79,1,Q7,1,1,79,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMefwsU3d7gHCvc%2BweO7dvD0ESQZ9YI5s2wwHo1ZbjB7,2034685,1,3,1,4,1,61,4
6097,DTP001,en,20210619,6,21:08:39,80,1,Q7,1,1,80,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKtZOQAzHxhGYkci91HNjtyrRw8QhclkFUz%2F%2Bz%2BK9Cc2,16801521,1,1,2,2,2,35,2
20154,DTP001,en,20210615,2,19:21:04,81,1,Q7,1,1,81,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAuV%2Bn9yw%2Fa1FYd%2Bi2dmKfH9jGYKF2Fx%2BgHUEEp5Uuou,18893032,1,2,5,1,4,28,1
1678,DTP001,en,20210615,2,18:44:20,82,1,Q7,2,1,82,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfA7Xsprep2E2V1DzEVloTEGcNIXfuBVawdyjyY07kA9L,3745673,1,5,1,1,2,71,2
40828,DTP001,en,20210615,2,17:14:10,82,1,Q7,1,1,82,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCF9uT7LqwbSgj4W7DG%2BsXaGE6VjwW6OU%2F9Q0yyFAXrK,2575270,1,1,1,1,4,65,2
42588,DTP001,en,20210615,2,17:44:26,82,1,Q7,1,1,82,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLXb24V7Jkkm2JOpaYSJsI5DvnZtpLVgrtQJZx8GjlRT,2045943,1,1,1,5,4,72,1
15833,DTP001,en,20210615,2,18:50:05,82,1,Q7,1,1,82,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfP%2BL%2BN4VwjRlUyBrl0hpMhgIO%2FaIbDbL00y41mN0k9Qj,67337,1,3,1,2,2,77,2
14807,DTP001,en,20210614,1,17:29:04,83,1,Q7,1,1,83,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFhYgQD7oq2Qw1CXbFnl7X27Wht4%2FqDnemlUyiNnejYi,15614069,1,4,4,2,2,31,4
37363,DTP001,en,20210614,1,18:05:25,84,1,Q7,1,1,84,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfH3dowutlqrcjlJcTrLegVkgWZPYTA9UAnKVsdc7%2FOZl,935922,1,3,2,4,3,60,2
75736,DTP001,en,20210615,2,17:37:25,84,1,Q7,1,1,84,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIVFSTuLsWPZGtbdvWzWxyzccOYowSDYDG7i2MBDG7tN,957084,1,5,1,5,4,100,1
18916,DTP001,en,20210620,0,22:28:28,85,1,Q7,2,1,85,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJ%2BgjEKRO2XV%2BalmkDkvEixOLan%2BisI1WtRSt6FnyRGs,18572185,1,3,5,2,2,59,2
1027,DTP001,en,20210614,1,18:40:43,86,1,Q7,1,1,86,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFyca3d1qgm3uxqybnI1pqI6KzV7xifdUKUHfG3LYZAq,196036,1,1,1,2,1,55,2
100427,DTP001,en,20210615,2,18:03:18,86,1,Q7,1,1,86,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAu3UU2R2zK6fUC%2B29F4zxvCPcs7fBfLHue6p%2BC2hBBxD7VIo%2Bd74OE%3D,18920502,1,1,2,1,2,63,2
4092,DTP001,en,20210620,0,14:16:15,86,1,Q7,2,1,102,Tablet,Mac OS X,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDaXWGDTWdl0luFLqKqBYn9bD853mud6yh8goUDezkyP,15316009,1,2,1,2,2,61,1
24350,DTP001,en,20210615,2,09:02:29,87,1,Q7,1,1,87,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFspiiotcXoRIMGviXR01wOPHqj%2BCEH4eVVtgZUrZd0W,15203937,1,5,4,5,2,100,1
5466,DTP001,en,20210616,3,19:32:40,90,2,Q7,1,1,90,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBUTHR6%2BGq4yFJlHmtcuPWArSRU9ownuLaz4%2BQW22D%2Fm,779039,1,3,1,3,4,34,2
32935,DTP001,en,20210614,1,16:39:42,91,2,Q7,1,1,91,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJbiRDwkjejzD9Dg05WE8gcGUQ9ziv4u4UuFngqdxvgk,887024,1,1,5,5,2,65,1
2255,DTP001,en,20210619,6,14:58:06,92,2,Q7,1,1,92,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKwPYlk%2B4cIDQWZnnrwHbi4hckZFrX3S5onYyIdAQXEx,19095213,1,4,6,1,2,22,2
93422,DTP001,en,20210614,1,18:26:11,92,2,Q7,1,1,92,Desktop,Mac OS X,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJj2r0Fd3qBf15Gr%2FIJBDdod%2FACwNGrUlkC0gd04PkkP,17939753,1,2,1,4,4,64,1
21490,DTP001,en,20210619,6,14:18:32,93,2,Q2,1,2,93,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfODHAqNtofbsWzUVH%2F%2BaH2VGFwrJfJQPJP7OQnlT8tfn,18885900,1,2,2,4,,,
39449,DTP001,en,20210616,3,07:29:56,94,2,Q7,1,1,94,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIa8JJHJIvqU5e0IKSJAe76Wh1QML2i44luRIYH04h7N,2579693,1,2,1,4,2,72,1
57860,DTP001,en,20210615,2,17:06:24,95,2,Q7,1,1,95,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDtpNrkiuCzY6f4K0oLPpC0ESRLa0I5saRW1UoUkjeq5,885258,1,1,1,5,2,69,1
19262,DTP001,en,20210614,1,17:41:08,95,2,Q7,1,1,95,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfF4NP%2BUO%2FlALY8db8x5obrWmXZ3FP3X4FZiSpJUSn0Tv,1197424,1,1,1,5,4,51,1
81191,DTP001,en,20210615,2,17:31:53,96,2,Q7,1,1,96,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAzF1bfWWnSiFUfFGhQfxeBU0kmt0cuRlTiyisiA2j5X,15293867,1,6,1,2,2,32,2
39874,DTP001,en,20210615,2,19:55:50,96,2,Q7,1,1,96,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKoCBIdl9bCntyYGe96vPCg8x0A7GlZMY0rDza930DDE,2317439,1,2,4,1,4,34,1
80179,DTP001,en,20210615,2,18:12:27,97,2,Q7,1,1,97,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfO9pqTDl74%2B9RFog5Z%2BEF4u5HFS2J23UkUGYU5QoEEEC,2146986,1,3,1,4,2,49,2
59467,DTP001,en,20210616,3,07:58:33,97,2,Q7,1,1,97,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDnLIQL%2B8YL92AjerNU5CJZEjSm4SV2MvYRR4MEg7Wn6,2082541,1,3,1,4,4,54,1
46346,DTP001,en,20210614,1,17:30:36,97,2,Q7,1,1,97,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMzZBQVWXf8NCcXtgVKyDGNJsj4GJyJTn2bdkvbsY5Oe,4697283,1,1,1,5,1,55,2
17268,DTP001,en,20210614,1,18:00:28,98,2,Q7,1,1,98,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAj9V1741rDJepp%2BzpdLkaeJE%2BxZ0dZMlp4BAQYG8oJb,2139120,1,2,2,2,2,60,2
47988,DTP001,en,20210616,3,17:26:46,101,2,Q7,2,1,102,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDfCEy9BHvveDtIY%2BDIlvewYFPVIBYC%2FDg9QbE4u6dXW,15881033,1,1,1,5,4,50,2
98517,DTP001,en,20210615,2,17:10:25,102,2,Q7,1,1,102,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGOblseayLC6lSEXZ9Gz2kxr2vJbWIjf6lO8HxFaxhhe,16056016,1,5,4,1,2,68,2
21276,DTP001,en,20210615,2,17:33:18,102,2,Q7,1,1,102,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfN2KlPIL3J9YhNZw7lrbKVOvabFUbOGQlBKdrNIpMh5c,17674094,1,1,1,4,2,38,1
37175,DTP001,en,20210614,1,20:53:37,103,2,Q7,1,1,103,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIW8FJh%2B1v9wZnRxXrr5Comn8TunPATEmcGMGXERDCJQ,1422914,1,4,1,5,2,50,4
15689,DTP001,en,20210616,3,07:15:46,104,2,Q7,1,1,104,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIxBTinH3J7w5GVFxGY0RGqXYDk2XaMlTCL3L6WVJOms,18544745,1,1,1,4,4,57,1
24221,DTP001,en,20210614,1,17:40:19,105,2,Q7,1,1,105,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIF6Mkm%2BUeXXAWVTR2MkR6yfUU6O5R%2Fc7EMxhfmA0pz%2B,16449614,1,1,1,3,2,73,2
56992,DTP001,en,20210618,5,13:16:48,105,2,Q7,2,1,120,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBYJl9VdSdtkvw5aE3%2Bggmp1yqXc0r4WfcAm5IBw70Qg,18800147,1,4,1,2,3,30,1
10376,DTP001,en,20210619,6,14:54:07,105,2,Q7,2,1,115,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFlGeaU5FY6CPwVXH79OP%2F%2FkQsZWdB%2FdfvJnNOa3Q3wK,18573370,1,1,1,4,3,41,2
10012,DTP001,en,20210622,2,10:01:26,106,2,Q7,2,1,106,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHx7I64wZmhhuKq5LOC85R2KOxn6tCVnebSSJD4u0wb7,15740299,1,1,1,3,3,35,2
86475,DTP001,en,20210614,1,18:01:44,106,2,Q7,1,1,106,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAw4VvTzaJYqucNI8g6Te52bN8WnH8d3bjbhFusSNmBY,1591114,1,5,5,5,4,67,1
21263,DTP001,en,20210618,5,12:20:26,107,2,Q7,1,1,107,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAw8Rtu0J9%2FM%2BMsYvb2STDL51t%2Bd1tQTfHn7oWsZaoPl,528221,1,3,1,1,2,62,2
21833,DTP001,en,20210619,6,15:08:23,109,2,Q7,1,1,109,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHxS9tWUjlUvpNYEOjGDDVGpZRbecE94d%2FJa2h23VZ6h,2503047,1,1,1,2,2,69,2
36875,DTP001,en,20210614,1,17:44:59,109,2,Q7,1,1,109,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFhQ9hXcJJeJOE%2FD8BrEqp%2FNKOBozCti3DtU0OqsLBie,2334647,1,1,1,2,2,43,4
48250,DTP001,en,20210615,2,16:47:42,111,2,Q7,1,1,111,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFiLEKxfs2x9s9Q56MyeDx%2BKDCTMLW3UVgAYtbEtZLQk,16912241,1,6,6,4,4,65,2
30964,DTP001,en,20210615,2,17:36:09,112,2,Q7,1,1,112,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGJYvdz1doGbrLP2oVqUGA5v7Nfl5IamRacvPjCiNqGM,16054520,1,1,1,2,2,30,2
86964,DTP001,en,20210615,2,16:43:11,115,2,Q7,1,1,115,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLmnPgFVyiGXUMnZ5qtzjrz6zN0u8Y4GOJ13vvmbJ1fU,628161,1,5,5,2,3,65,2
12959,DTP001,en,20210615,2,22:25:19,115,2,Q7,2,1,115,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMjxwbEiBY9hxtyS0h7JPq0XSfS0KHzaDz3EAzpdq3W3,2792241,1,3,5,4,2,64,2
95852,DTP001,en,20210614,1,17:18:09,116,2,Q7,1,1,116,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOBwTN54mtnSJM6PEPSa8000Zg0woEaU99MwGVQna3PC,18572701,1,2,1,4,1,66,2
37654,DTP001,en,20210614,1,19:05:52,116,2,Q7,1,1,116,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBUigUpON%2BmeFQSnZZLwAw%2FXhXCTDHqdfBDVrXMqDk%2FY,15584688,1,5,1,5,2,70,1
69066,DTP001,en,20210615,2,18:13:23,117,2,Q7,1,1,117,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIIWv0bSrrUzqAICElAR6Jemb0X2fESRwkSdIWS1exVj,819869,1,1,1,4,4,56,1
76673,DTP001,en,20210616,3,10:54:56,118,2,Q7,1,1,118,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPxNQ1W%2BHW%2BhzmF5TKfPxOhSed0OQQvdOpwMarxlzPX0,2763605,1,5,2,1,4,68,2
83087,DTP001,en,20210617,4,20:41:08,374,6,Q7,1,1,374,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGkBFFWtyY6VYlWsTrzYLHGNjFyO0UpdUmT%2BUujmEq3J,16346426,1,3,6,3,2,72,2
9493,DTP001,en,20210614,1,17:45:24,119,2,Q7,1,1,119,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGknNvttiystfG3xOb303q94g5jYZtXzllVmC%2BI6S9Cs,17665135,1,3,1,5,2,61,1
17809,DTP001,en,20210623,3,10:56:10,123,2,Q7,1,1,123,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfN%2F%2F4mPv6ip6TeUepl441jGF%2BldGSAtIZggwpZvZl2Q3,18549329,1,4,2,4,4,32,4
45349,DTP001,en,20210615,2,17:19:05,124,2,Q7,1,1,124,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPd928KEnmJIERnKWm9psCQe1lz7ehPQBtUTvhCDUXom,3843412,1,1,6,5,4,50,1
37758,DTP001,en,20210614,1,17:12:46,127,2,Q7,1,1,127,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCvfKjxSpLVeQsGDLGLG7wPDoGcVt1Qf79EFE3nkFgOk,2426514,1,1,1,3,3,62,2
28316,DTP001,en,20210618,5,07:15:14,134,2,Q7,2,1,262,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEQxFkvdCiKlhbQiziGWX1g58AKxbirv9quv3kUm75JX,2147006,1,5,6,1,2,88,2
5190,DTP001,en,20210619,6,16:09:00,136,2,Q2,1,2,136,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOVsaH6xu6Wew3oZ2yC8e6jH5W%2FtvGRN2L0TDu%2B3p%2FNj,18677445,1,3,1,2,,,
75429,DTP001,en,20210615,2,17:11:31,139,2,Q7,1,1,139,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPbsJsKewazbg8lqX2S93%2Fg71r%2BWSwRiK7KN0Rec9IO%2B,1130732,1,6,1,5,2,99,4
6036,DTP001,en,20210614,1,17:45:28,148,2,Q7,1,1,148,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCQ0dQynVDUuxRQgDKzp%2F7alpgKArnilip9HdcbeWzPc,2445323,1,1,2,3,2,64,2
84283,DTP001,en,20210614,1,19:33:53,149,2,Q7,1,1,149,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIc55v4UUnalNCb%2FdIXFhjEajHOb%2FO7LXoVe%2FY2cH6sf,2824168,1,6,1,1,2,43,1
12537,DTP001,en,20210619,6,14:32:18,151,3,Q7,1,1,151,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMIUEpI%2BMGf2Qo4QNJFYcFDMfLwKq3Kpr4RynicaVFPy,18315952,1,1,5,5,2,67,1
24148,DTP001,en,20210614,1,17:15:27,157,3,Q7,1,1,157,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJcknHolmNUpu0zckJGFeo1EOAaIe%2BAWfWgXldHoCi6Q,2758736,1,1,1,2,2,56,1
79097,DTP001,en,20210619,6,01:08:21,163,3,Q7,1,1,163,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMWBb%2BRmdHPXYv0y1%2Fg5HynKY4m5FBk%2FU0IxbQKB4IHk,16122942,1,1,1,1,2,69,2
75969,DTP001,en,20210616,3,05:54:29,164,3,Q7,1,1,164,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfObHVrMtFPTT8NPpv2ResvXk8DCek%2BQTQ6k1sSM54tBt,758474,1,1,1,4,2,66,2
16839,DTP001,en,20210619,6,14:16:55,165,3,Q7,2,1,165,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfML6COD9JWCULkKUDl%2BvzLrd6UAAok8jg4p5y7r5HyBT,816183,1,2,2,1,2,66,2
97325,DTP001,en,20210614,1,16:29:50,167,3,Q7,1,1,167,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIj47YAHQGw5oEo%2BJI0qS3xuhzK95k%2FpQ3V0qAO7tnrt,17544902,1,3,1,2,4,25,2
35178,DTP001,en,20210615,2,19:51:19,174,3,Q7,1,1,174,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfN0WHMPecJe11ZYk%2F3NtG5gMQadFarnSdwEjAHOvJai8,18424167,1,1,1,5,1,38,4
64642,DTP001,en,20210615,2,21:00:40,192,3,Q7,1,1,192,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJVPAQJ1c10dFvy8UUyEo4ZybeGakxlNfU4vWGYR7yW2,2602804,1,1,1,3,2,77,2
94490,DTP001,en,20210616,3,07:29:55,200,3,Q7,1,1,200,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKnDVfZRr79mbLJIhQLvybGlNIbUJLu1A9NuYjp8UiRO,18970849,1,1,1,5,1,49,1
47748,DTP001,en,20210614,1,22:27:40,212,4,Q7,1,1,212,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEYOZNXvUzQMugCk%2FNsCTCQGJkOfw%2Bw2HG%2F9Gz1blGHr,15971366,1,1,2,1,2,76,2
90561,DTP001,en,20210614,1,18:11:20,216,4,Q7,1,1,216,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGhWB8CPwW07VZStSkHEjSqH0OiYcaKIkmqdKEsIoiyd,18080229,1,1,1,5,1,49,1
63582,DTP001,en,20210614,1,18:06:21,221,4,Q7,1,1,221,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGoU8rk2T7fWrAS4MEq0RpXsNCl9wu1vcg6v8RSwyCW7,2457230,1,5,1,2,1,69,1
6025,DTP001,en,20210619,6,15:04:59,231,4,Q7,1,1,231,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAPodx2zFy%2BTPssIB%2FFp5SsDorHpQyknlDpED8o%2BAFfq,16050981,1,2,2,4,2,27,4
27814,DTP001,en,20210623,3,05:09:51,235,4,Q7,1,1,235,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDGxlAHXqGCSozzcWEm2C7GuuCeUjikmwAuoSpnD6xKO,2785359,1,2,1,5,2,72,1
5160,DTP001,en,20210619,6,14:36:27,238,4,Q7,1,1,238,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfC3KB3wzP4NcMUpE6ZFyqEriyrm00c7%2F5xVnOnhvCzsu,16651607,1,3,6,2,2,76,2
48863,DTP001,en,20210614,1,16:12:54,241,4,Q7,1,1,241,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBlFqX%2FrjIdNJzbRf9dL1d1Fm%2F%2FGL5%2FKqB1FYQlvnAmX,15594349,1,1,1,3,4,21,4
44116,DTP001,en,20210614,1,16:48:57,241,4,Q7,1,1,241,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCVlZAFOdsYFeBwMvDAt3Sg%2Fb%2BDAYoe7KVWYL1cUtXTS,3276074,1,1,1,5,4,40,1
49707,DTP001,en,20210614,1,16:57:03,253,4,Q7,1,1,253,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfADN2Fao4vYWky71P5bUJo%2BPAQcl%2Bq9uhQhE6XsALHOa,17620504,1,3,1,2,2,53,1
